model_size,checkpoint,topic,split,value,overall_accuracy,metric,total_pairs,file,ckpt_pos
pythia-6_9b,step16,wh_questions_subject,avg,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_questions_subject,max,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_questions_subject_gap_long,distance,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_questions_subject_gap_long,avg,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_questions_subject_gap_long,max,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_no,gap,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_no,avg,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_no,max,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_no_gap_long,distance,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_no_gap_long,avg,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_no_gap_long,max,100.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_with,gap,0.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_with,avg,0.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_with,max,0.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_with_gap_long,distance,0.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_with_gap_long,avg,0.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step16,wh_vs_that_with_gap_long,max,0.0,56.049253731343285,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step16/blimp_full_summary_seq_logprob.json,5
pythia-6_9b,step4,adjunct,island,49.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,adjunct,avg,49.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,adjunct,max,49.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,anaphor_gender,agreement,49.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,anaphor_gender,avg,49.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,anaphor_gender,max,49.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,anaphor_number,agreement,49.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,anaphor_number,avg,49.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,anaphor_number,max,49.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,animate_subject,passive,53.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,animate_subject,trans,61.4,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,animate_subject,avg,57.45,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,animate_subject,max,61.4,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,causative,main,44.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,causative,avg,44.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,causative,max,44.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,complex_NP,island,44.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,complex_NP,avg,44.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,complex_NP,max,44.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,coordinate_structure_constraint_complex_left,branch,47.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,coordinate_structure_constraint_complex_left,avg,47.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,coordinate_structure_constraint_complex_left,max,47.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,coordinate_structure_constraint_object,extraction,49.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,coordinate_structure_constraint_object,avg,49.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,coordinate_structure_constraint_object,max,49.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement,1,49.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement,2,52.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement,avg,51.05,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement,max,52.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_irregular,1,52.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_irregular,2,56.4,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_irregular,avg,54.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_irregular,max,56.4,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj,2,44.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj,avg,44.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj,max,44.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj_irregular,1,48.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj_irregular,2,51.0,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj_irregular,avg,49.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adj_irregular,max,51.0,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adjective,1,51.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adjective,avg,51.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,determiner_noun_agreement_with_adjective,max,51.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,distractor_agreement_relational,noun,48.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,distractor_agreement_relational,avg,48.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,distractor_agreement_relational,max,48.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,distractor_agreement_relative,clause,50.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,distractor_agreement_relative,avg,50.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,distractor_agreement_relative,max,50.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,drop,argument,68.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,drop,avg,68.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,drop,max,68.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,ellipsis_n_bar,1,53.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,ellipsis_n_bar,2,32.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,ellipsis_n_bar,avg,42.75,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,ellipsis_n_bar,max,53.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_object,raising,66.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_object,avg,66.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_object,max,66.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_quantifiers,1,61.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_quantifiers,2,51.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_quantifiers,avg,56.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_quantifiers,max,61.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_subject,raising,50.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_subject,avg,50.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,existential_there_subject,max,50.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,expletive_it_object,raising,57.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,expletive_it_object,avg,57.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,expletive_it_object,max,57.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,inchoative,main,44.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,inchoative,avg,44.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,inchoative,max,44.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,intransitive,main,56.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,intransitive,avg,56.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,intransitive,max,56.6,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_past_participle,adjectives,52.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_past_participle,verbs,54.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_past_participle,avg,53.849999999999994,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_past_participle,max,54.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_plural_subject_verb_agreement,1,51.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_plural_subject_verb_agreement,2,54.0,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_plural_subject_verb_agreement,avg,52.75,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,irregular_plural_subject_verb_agreement,max,54.0,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,left_branch_island_echo,question,34.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,left_branch_island_echo,avg,34.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,left_branch_island_echo,max,34.2,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,left_branch_island_simple,question,48.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,left_branch_island_simple,avg,48.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,left_branch_island_simple,max,48.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,matrix_question_npi_licensor,present,55.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,matrix_question_npi_licensor,avg,55.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,matrix_question_npi_licensor,max,55.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,npi_present,1,82.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,npi_present,2,84.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,npi_present,avg,83.65,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,npi_present,max,84.8,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,only_npi_licensor,present,48.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,only_npi_licensor,avg,48.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,only_npi_licensor,max,48.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,only_npi,scope,80.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,only_npi,avg,80.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,only_npi,max,80.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,passive,1,60.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,passive,2,60.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,passive,avg,60.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,passive,max,60.7,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_c,command,34.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_c,avg,34.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_c,max,34.9,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_case,1,62.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_case,2,46.5,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_case,avg,54.3,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_case,max,62.1,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
pythia-6_9b,step4,principle_A_domain,1,79.4,55.722388059701494,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step4/blimp_full_summary_seq_logprob.json,3
